ノマドランド,"[0,1]"
どこの発展途上国の話,"[0,1]"
働くぞー,"[0,1]"
まじょしこび,"[0,1]"
やりたきゃやれば,"[0,1]"
素敵な性質ですね♪,"[0,1]"
わかんないって便利,"[0,1]"
多分ずっとそんな風に過ごしてきたのでしょう。いやぁ、本当にうらやましい,"[0,1]"
高い評価を受けるのは何も悪いことじゃないでしょ,"[0,1]"
そこそんな間違え方する！？」ってちょっと元気になりました,"[0,1]"
俺も見てねえよ,"[0,1]"
相互理解に不可欠な最初の一歩,"[0,1]"
頭が下がります,"[0,1]"
学生が設計したんじゃないかっていうネタがありまして,"[0,1]"
さすがNHK,"[0,1]"
武器偏りすぎて,"[0,1]"
ウルトラマン,"[0,1]"
素晴らしい取り組み,"[0,1]"
大変どすなあ,"[0,1]"
社会で起こり得る不条理を学ぶ場としては素晴らしいんだけどな##,"[0,1]"
職業覇道組！羨ましいゾ,"[0,1]"
お疲れ様,"[0,1]"
請求書を送ってくださいませ,"[0,1]"
ある意味平等な存在なんやね,"[0,1]"
亡くならなければいいですよ,"[0,1]"
一生懸命だね,"[0,1]"
余裕,"[0,1]"
最高の日,"[0,1]"
クソ雑魚,"[0,1]"
日本ってノイジーマイノリティ以外は圧倒的に真っ当,"[0,1]"
そうか,"[0,1]"
国会議員の幸福度を調査してほしい。,"[0,1]"
法律を変えてOKにしてから貰ったら良い,"[0,1]"
わしにもああいう発想できる脳みそ欲しい,"[0,1]"
秀逸なのかもしれない,"[0,1]"
ですな,"[0,1]"
カープはホントにホークスのキャッチャー育てるの上手いよな,"[0,1]"
遅すぎた,"[0,1]"
その顔 キス,"[0,1]"
どんだけ上から目線よ？,"[0,1]"
さた,"[0,1]"
調子いいですね,"[0,1]"
想像力豊かで羨ましいですね,"[0,1]"
ある意味わかりやすくて助かるよ,"[0,1]"
悩む必要のない試合になりそうね。###ジャイアンツ,"[0,1]"
ねじれになりたい,"[0,1]"
それよりパパ活を合法化して大いに奨励しましょう　よくないことを言ってる,"[0,1]"
羨ましい限り,"[0,1]"
ものすごい騒音を出す ,"[0,1]"
下がるのは,"[0,1]"
すごく大切に育てられたんだろうなぁ,"[0,1]"
有意義,"[0,1]"
まだまだ邁進させていただきます！,"[0,1]"
サムスンに感謝だわ##,"[0,1]"
特定層が大好きなあれ,"[0,1]"
期待していない,"[0,1]"
それは良かったじゃない,"[0,1]"
さたかたか,"[0,1]"
妥当かな,"[0,1]"
国民が武器持たせないようにして正解だったと思いますね,"[0,1]"
すごい,"[0,1]"
少しは見習ったほうがいいのかもしれない,"[0,1]"
腕のしびれ悪化責任は、国になる,"[0,1]"
わからん...,"[0,1]"
やりたきゃやればですからね,"[0,1]"
ものすごくギャップ感じて草,"[0,1]"
一度でいいからプレイして見たいものです,"[0,1]"
口ごたえしたことなかったわよね,"[0,1]"
バレないウソをつかないと,"[0,1]"
日本は大したもんだ,"[0,1]"
日本の犬に生まれて良かった,"[0,1]"
金持ち父さん裏山,"[0,1]"
爆上がりするんじゃないすかね,"[0,1]"
よほど恵まれた家庭環境,"[0,1]"
美人,"[0,1]"
常識ある人,"[0,1]"
コロナ禍,"[0,1]"
誰に入れたらいいか迷うわ〜,"[0,1]"
ファンは推しに似る,"[0,1]"
鼻で笑うの凄く好きです,"[0,1]"
逆PR成功だね,"[0,1]"
やったね,"[0,1]"
やはり彼女は偉大な殺人者だったのだ。####科学力というのは殺人能力なのだ。####これを認めないわけにはいかない。,"[0,1]"
達成感で気持ちええか,"[0,1]"
とりあえず充分です,"[0,1]"
自治体,"[0,1]"
芸能界ってそういうだらし無さが許される風潮は良いよね,"[0,1]"
素晴らしい,"[0,1]"
貴方が中心,"[0,1]"
悩む必要のない試合になりそうね。,"[0,1]"
きっと医療費抑制に効果あるんじゃないの,"[0,1]"
充実してていいですねえ,"[0,1]"
ホワイト企業,"[0,1]"
後悔のないよう進むしかない,"[0,1]"
いやぁ、頭があがりませんね,"[0,1]"
呼ぶ,"[0,1]"
うらやましい,"[0,1]"
つまりシンママとかならその弁償費すらバックれてそう,"[0,1]"
メンタル,"[0,1]"
陰口ﾔﾒﾅｻｲ^^;),"[0,1]"
説明力,"[0,1]"
優勝チームどこよ？みたいな感じになるしなぁ,"[0,1]"
言動の可愛さがレベチ,"[0,1]"
それよりも命が大切,"[0,1]"
なんて素敵なご意見,"[0,1]"
過去の栄光,"[0,1]"
政治家さんは頭がいいんですから,"[0,1]"
矛盾してて面白かった,"[0,1]"
強いんでしょうな,"[0,1]"
さやそのか,"[0,1]"
真面目な人が馬鹿を見る,"[0,1]"
笑うんですけどw,"[0,1]"
祭り,"[0,1]"
「いい仕事」をしているし,"[0,1]"
お行儀のいい勉強とは全然違う,"[0,1]"
良さ,"[0,1]"
時間が無い,"[0,1]"
金欠 懐 痛い痛い痛い,"[0,1]"
上出来,"[0,1]"
飾り,"[0,1]"
黄色い猿だから人権がわからない,"[0,1]"
とっても人間味があっていい,"[0,1]"
感染対策バッチリ,"[0,1]"
ええは,"[0,1]"
超能力者が多くて,"[0,1]"
#公共放送 ですとドヤ顔で訂正するのみなんだよね、,"[0,1]"
いいですね!!!,"[0,1]"
だいすきですね,"[0,1]"
きっと凄く低くなるんじゃないカナ,"[0,1]"
上記三名と杉谷は鎌ヶ谷へGO,"[0,1]"
扇動屋あんまり存在価値がないんじゃないか,"[0,1]"
数回でやめる理由になるので良い,"[0,1]"
さすがツイッターのAI,"[0,1]"
後先考えずに今のことだけ考えてて令和って感じ,"[0,1]"
卑怯,"[0,1]"
撮れますよ〜,"[0,1]"
不幸,"[0,1]"
准教授の肩書きある,"[0,1]"
深く重い,"[0,1]"
私のせい,"[0,1]"
もて囃してる,"[0,1]"
PL全員が口を揃えて,"[0,1]"
人生楽しそう,"[0,1]"
6歳もサバ読んでる,"[0,1]"
おめでたい,"[0,1]"
わからない,"[0,1]"
落差,"[0,1]"
鉄の壁を身に付けよう,"[0,1]"
調子良いですね,"[0,1]"
私の足りない脳,"[0,1]"
そいつらには感謝しても足りないわ,"[0,1]"
悲劇,"[0,1]"
当然の行為だよね。,"[0,1]"
デスク今期MVPで寸志とかもらえそうだね##,"[0,1]"
SDGsって言えばなんでも許される,"[0,1]"
コロナの脅威はどこに行ったんでしょうね,"[0,1]"
ホント神ゲー！！,"[0,1]"
人生楽しそうだよね,"[0,1]"
キスしちゃう,"[0,1]"
負けたくせに,"[0,1]"
達成感で気持ちええか？,"[0,1]"
今日も日本は平和です,"[0,1]"
だらし無さが許される風潮は良いよね,"[0,1]"
アンタ、眠いんスカ？,"[0,1]"
楽しいな,"[0,1]"
政治家だけはいくらボケてても金もらえんの羨ましいです,"[0,1]"
時代,"[0,1]"
ナイロン,"[0,1]"
まっすぐさをもち続けてほしい,"[0,1]"
ようやく上市するぞ！,"[0,1]"
"この時LIVE中継されたスペイン側サポーターの表情の希少価値は計り知れん(笑)。結果は4-2のドイツ勝利で、スペインのベスト16進出が決まったが。
日本勝利","[0,0]"
育てる気なかったやつが、チケット１枚で現れていつのまにか４凸してる,"[0,0]"
なんか勝ったわ,"[0,0]"
サッカーのために休みを取ったが、すごく貴重すぎる1日になったな😇❤️店着いたら欲しかったロンTが完売でショック過ぎたのに、選んでる間に丁度再入荷して買えた,"[0,0]"
ブラボーのラがラだ,"[0,0]"
バス乗って隣見たら杏奈ちゃん,"[0,0]"
"に加えて、三笘、田中、板倉、権田が同じ""さぎぬまSC""","[0,0]"
"えー！そうなんですか！？
","[0,0]"
鈍行3時間半は痺れましたがもうすぐ宇都宮着！(でも乗り換えは1回,"[0,0]"
TETORA CLUB PHASEは案の定ご用意されなかったけど、Zepp Hanedaが最速先行でご用意される,"[0,0]"
ブラジルが逆山に行く,"[0,0]"
"ナオンさん♪こんにちは〜☀️
もうスペインに勝てた","[0,0]"
たまたま後ろからゴープロつけた人が走ってた,"[0,0]"
おおお！何,"[0,0]"
"ななちゃんﾀﾞｲ(♡&gt;ω&lt;)ｽｷ💗❤
クリスマスにも会えて年末にもあえる","[0,0]"
あのだだっ広い免許センターで、高校からの友人と遭遇する,"[0,0]"
"持ってるNFT全部売ってもcnpが買えません😭
ここでgiveawayで入手","[0,0]"
私もぶんぶん首をふりまして激しく同意しております！秀樹はまさしく僕こそミュージック！という感じであらゆる音楽を秀樹を全面に押し出すことなくそれでいて秀樹の魅力を炸裂させその歌の世界を体現させるアーティストだと思います。加えてルックス、お顔とスタイルが素晴らしい,"[0,0]"
BE:FIRSTリセール落選だったぁ。両方とも休み,"[0,0]"
"子供の頃の強烈な体験。

あれだな、トランポリン飛んでてそのままガチで飛んで行って階段の角に顎打ってひと針縫う","[0,0]"
うちにはセクベアいつ来るんだろうか。帰宅したら来てる,"[0,0]"
プペルミュージカル大阪公演本番までの流れがピンチ&amp;ピンチからの逆転に継ぐ逆転,"[0,0]"
日本がW杯グループリーグでドイツとスペインに勝って突破する,"[0,0]"
これVARで入ってない判断されてスペインと引き分けになってても、2位で予選通過なんだよね？1位通過,"[0,0]"
自担と同じ誕生日,"[0,0]"
オーラルの羽田ファイナルが当たる,"[0,0]"
"明日はいよいよ福井サンドーム🌼❤️‍🔥🌼❤️‍🔥
素敵な出会いのおかげで１部２部とも参戦できる","[0,0]"
10個中7個がシュリンク付きだ,"[0,0]"
"めっちゃ嬉しい泣いた
もう言ったからその辺は大丈夫！！ありがとうー！
もちろん！今月まさかの土日の方が暇そう","[0,0]"
娘と行ってたまたま見たい人達が同じSTAGEだった,"[0,0]"
"朝から件の修正手続きで四苦八苦超えてもはや七転八倒。
電話で問い合わせに応対してくれた方がとっっても丁寧で優しく、理解力が幼稚園児以下な私に辛抱強く寄り添って下さり涙。
…しかしそううまく行くはずもなく再度電話したら…何","[0,0]"
"昨日は大久保ドルチェビータで初セッション。
ホストのかずみっちゃん含めギターが7人","[0,0]"
"今日は豚の角煮をすでに仕込んでホットクックに任せたから夜飯の心配はなし。
そして、また2人とも同タイミングで昼寝してくれる","[0,0]"
①今朝、寝起きからふわふわした感覚があったので、何かやらかす予感がありつつ出勤。いつもの乗り換える駅で、まさかの逆方面の電車に乗ってしまう１駅もどってしまったので、これは遅刻かと思ったが、いつもの一本後の電車に乗れて間に合った,"[0,0]"
三笘選手も半端なかったけど、あの超絶必要ギリギリで折り返せた事があいてDFのゴールライン割ったアピールを呼んでそこにわずかな隙も出た,"[0,0]"
えええ、褒めちぎってくださりありがとうございます🙇ちょうど設問が【つり上げる】【人が見える】,"[0,0]"
TLずっと見てたら、今朝のサッカーの日本の勝利に、病気の完治,"[0,0]"
"初A賞届いたぁ🥹🎊
しかも10月は5回で当たる","[0,0]"
夫、体調戻ってきたらしいし抗原検査は陰性だったらしい！今日pcrも受けるみたい。結果出るの明日だから今晩は隔離だけど陰性だといいなー。そもそも上司から貰わなかった,"[0,0]"
"最近のお昼休みのお楽しみ…🍴

映画見る前におさらい完了！！
最終巻を読んでる時に、FMヨコハマさんがマイ・フレンド流してくれる","[0,0]"
運転してたらミナミツボシ→ミツボシ,"[0,0]"
"東急7000系が譲渡先で
踏ん張っているのに
こちら未だ急行で本線運用","[0,0]"
モロッコ1位通過とスペイン2位通過が合わさってモロッコ対スペイン,"[0,0]"
推しと会話できた,"[0,0]"
まだ知らん,"[0,0]"
"weverseの海外アミすごいいいねくれるよね🥺💜
暖かい場所で私もあっちで作品とか想いとか投稿するの好き☺️
まぁすごい数の中35名","[0,0]"
火曜テスト休み,"[0,0]"
"おはこんにちは😆

今日は朝目覚まし掛けてなく見れたら見るというスタンスだったのですが、なんとピッタリ4時5分前に起きる","[0,0]"
バグと不適切な運用が重なったことにより逆に正常な動きをする,"[0,0]"
"まさかの本人です…笑
代表の高橋さんのリツイートで気づく","[0,0]"
ドイツとスペインに勝つ,"[0,0]"
「ドリムが日本にいる」,"[0,0]"
"上限解放のやつ、たまったらすぐ使いたくなっちゃう…
やっぱりクリークかなぁ。タキオンは3凸しろってなんかかいてあった( ˙-˙)
キタちゃんはチケット交換や欠片で凸あげしたけどクリークはなんもしてない","[0,0]"
2019年にサービス終了した携帯ゲームの新しいパチスロ台が2023年に出る,"[0,0]"
さっきマクドナルドで 僕「チーズバーガー」 店員「はい？」 僕「チーズバーガー！」 店員「はい？」 僕「チーズバーガー！！！」 店員「チーズバーガー全部で３つでよろしいですか？」 ,"[0,0]"
ゆうさんスキンの『レブル』がショップに‼️これからチラホラ見かけるかもですね😆くりさん、むくさん合流してスクワッドへ🍀私がラスト敵2人のシールドを削る,"[0,0]"
"おつこは‼️🍀(多用していく所存)
今朝4:20頃から枠開けたよ‼️✨狂気の沙汰だね‼️😊👏💕配信時間は40分ちょいで本当にノルマ枠だったけど、来てくれた皆様には心より感謝🙌❤
寝起きで声がガッサガサのバッキバキ過ぎて、まさかのキー調整なしでBUMPを唄える","[0,0]"
小学生の時の夢は日本代表になること。彼らの夢の実現にこうして立ち会えて、かつ幼馴染のパスからのゴール,"[0,0]"
私達は言葉という英知と、心,"[0,0]"
推定13年外猫として暮らしてきたのに猫白血病、猫エイズ共に陰性,"[0,0]"
マジカル交換で孵化余りモノズだしたらドラメシヤがくる,"[0,0]"
"夜勤中にがっつり
日本対スペインの試合を観れたけど日本の得点シーンだけオムツ交換で見れなかった","[0,0]"
あんまり強くないとこには負けたのにめちゃくちゃ強いとこ2カ国に勝つ,"[0,0]"
"みなさん、こんにちは！(≧∀≦)

午後もよろしくです✨

柚の誕生日にゆずソフト新作発表","[0,0]"
"恋人は付き合う前の方が相手の事を考える時間が多い。
でも実はつきあえてからいかに相手の事を大切に考えれるか？が大事。
心も体も距離が近すぎると見えなくなるけど
一緒にいられる","[0,0]"
"masaさん

優勝","[0,0]"
まさか℃-uteの日がお誕生日,"[0,0]"
CHではかつてルブタン演出・Dリンチ音楽,"[0,0]"
毎年世界選手権とGPFにはこのイケメン達が集い舞い競っていた,"[0,0]"
"FIFAランク11位のドイツ、同7位のスペインを破り、同31位のコスタリカに敗れた日本（同24位）。
次は同12位の超強豪クロアチアである。
日本が目標（ベスト8）に入るには、PKでもよいので、もう一度ジャイアントキリング","[0,0]"
"今年は落選の文字を見ることが少なくてハッピー
見たとしても約束した子が当ててくれて行けてる","[0,0]"
鷺沼SC,"[0,0]"
わたしの好きなアイドルグループの2人がドイツ戦とスペイン戦の点数を見事的中してしまう,"[0,0]"
前回ワールドカップはぶっちゃけ、グループリーグに関しては開幕即レッドカードPK,"[0,0]"
ワールドカップ、どうやらまた日本がスペインに勝つ,"[0,0]"
日本スペインに勝つ,"[0,0]"
ドイツ戦はガードが機能しておらず殴られつづけながらKOされずに前半を乗りきる,"[0,0]"
"改めて少し前に終わった機動戦闘クライマを思い返すと
極地乙→水中乙→雑踏乙で
命中判定のFで変調を与え、スペ型の回復を封じつつ、奥義の振り回しで終わらせた","[0,0]"
Lovin'you聞こえてきて動画撮りつつ、たまたまジャニショ帰りで、片手でカバンから取り出せた写真が偶然5人の写真だった,"[0,0]"
"彩海せら様
お誕生日おめでとうございます🎉🎂
ことちゃんとあみちゃんという大好きな2人が同じ誕生日","[0,0]"
"刀剣特集見て京のかたな展のこと思い出し、京都行った時の写真見返してめちゃ懐かしくなった
タイミング的に源氏兄弟展示には行けなかったのは少し残念だったけど、あれだけたくさんの名のある刀が一緒に展示されるなん","[0,0]"
やっと自分の歩行リハビリが無駄であった事が分かった。失われた左半身の神経系が完全に繋がる,"[0,0]"
昨日久しぶりに仲いい子が出勤してたからシフト伸ばして焼肉行った結果今日めちゃ眠くて歯医者さんから抜歯の先生今日来れなくなりました,"[0,0]"
1位突破,"[0,0]"
"W杯

それにしても、今回のE組は

最終試合の始まる前まで全チーム、上位上がりの目が
あるどころか

試合中にある時間帯を切り取るとどのチームも上がり目が
あり続けた

というそんな漫画みたいな展開ここでやっちゃう？
","[0,0]"
"帰ってからまた見返すと思うけど、プレス行っても圧縮しない、パスコースが完全に切れてない、、、でも大然がずっと愚直に走り続けた結果、相手がミスしたときにはまる形になって、IJ堂安がワンチャンで決めるのよね
これは愚直が産んだ必然なのか、ワンチャンで決めてしまう","[0,0]"
ﾉﾏﾋﾟはアレン様,"[0,0]"
夢で嵐5人揃ってる現場に居合わせる,"[0,0]"
ハロコン全当選,"[0,0]"
"ホントそれですw
戦前の予想がコスタリカには勝って後は引き分けだったのがコスタリカには負けてヨーロッパ勢には勝つ","[0,0]"
"正月早々居ないというHappyな2023年の幕開けと共に、
調停の日は仕事が入っておらず
自ら行く事を拒まなければ
調停日初回を出来る","[0,0]"
"多分ゴールラインテクノロジーを使った判定だと思うけど、ほんとに数ミリって感じだったんだね。
人の目だけじゃ絶対判断できないよな😅

しかもこのゴールが無くて引き分けだったらグループステージ敗退だった","[0,0]"
[1000年に1度だけ現れる,"[0,0]"
二大会連続で決勝トーナメントに出場したのは、日本のサッカー歴上で初。そう、新たなチャプターだと思ってます。そのチャプターにもうひとつ、決勝トーナメント初勝利,"[0,0]"
野良でナワバリやってたら、みんな同じ服,"[0,0]"
ホントに不思議なのだが、明後日も来週も、ちょっとしたプレミアムな場所に本来ならば行けなかったのに入れてもらえる,"[0,0]"
"私、ジンクスを信じる傾向にありまして、例えばエンジェルナンバー（111とか777とか）だと777ナンバーの車とすれ違ったら、店の売上いいな！何か当たるな！って思うんです。
そしたら売り上げ爆発したり、一番くじとか8割くらいの確率で欲しい推しを引き当てる","[0,0]"
スキズのマイル、今日で携帯の下4桁とまったく同じになる,"[0,0]"
これってボールの底はオーバーラインだけど、中央外側はオンライン,"[0,0]"
あれ偶然見てたけどビデオ判定でギリギリ,"[0,0]"
"マジでドーハの歓喜でした。
ドイツ戦とスペイン戦のスタジアムも同じ","[0,0]"
ワイが壁張ってる間に嘘泣きとミストフィールドやってくれてマリルリははらだいこで火力を積む,"[0,0]"
夜中に売っているロデオボーイも、もはやパート2ですよ。動きが激しすぎて手綱がついてるんですよ。ちなみに先日体重を計ったところ、51キロの体脂肪率5％,"[0,0]"
伊東純也の大失敗だった柏レイソル移籍直後のサイドバック起用がここにきて意味あるものになる,"[0,0]"
"1ヶ月経たんうちに8LOOMに今日会える！！
明日は、1日きーたくん充してくるから会えないけど
2日8LOOM
3日駒木根さん
4日8LOOM","[0,0]"
帰宅した瞬間洗濯機がぴーぴー,"[0,0]"
"小早川美雪さんのcvは深井晴花さん。
恋姫シリーズの最上-寿水-義光役や
や夏侯惇-春蘭役などお姉さんタイプ
が似合う声優さん。全ヒロインと・・
なのに純愛","[0,0]"
"アンダラ北海道1日目参戦します!!!!!

自分の誕生日でシングルの発売日、そして住んでいる北海道でライブ","[0,0]"
"カオちゃんとお友達だったのか〜🥹💓ますます感動😭
カオちゃん！まーちゃんとたまたまたこ焼き屋さんの隣テーブルで、別れ際に勇気出してTwitter聞いたらなんとまーちゃんと一緒に居たのがFFのzuuちゃんだった","[0,0]"
リアルタイムではなかなか参加出来ない私が今朝は参加出来ちゃう,"[0,0]"
"名波さん、おはようございます。
前半殆ど🇪🇸にボールを支配され、早く堂安ださんかいとやきもき。でも私の予想通り↓同点ゴール。
","[0,0]"
ちなみに、その友達は俺の携帯をこのように登録してて、『佐々木 やらしいの人ですね（爆笑）』と、遺族の方々に大爆笑される,"[0,0]"
君たち夫婦の勝てんやろに日本が勝つ,"[0,0]"
睡眠時間1時間半で今日生きようとしてたのに、見事に夢見たんだけど、短い時間の中オバトンが出演してくれて、100均で遭遇する,"[0,0]"
"お父さんがペンキ屋なんだけど
たまたま現場が私の卒業した小学校で
約14年前に娘が書いた文字を
父が仕事で偶然見つける","[0,0]"
次の試合の翌日も休み,"[0,0]"
寝て起きたら日本が勝ってる,"[0,0]"
いや、本当ですね…上から見てギリギリラインにボールがかかっているので、セーフ判定,"[0,0]"
恒常けーさまで1.8億,"[0,0]"
朝起きたら日本が勝っている,"[0,0]"
検索候補に出てくるくらい定着している #ドーハの悲劇 は、今回の「死のグループ首位通過」,"[0,0]"
"TOKIOが復活!?っていう記事を見たその夜にTOKIOが復活する夢みた
そして友達からあぶ刑事が復活をするって話を聞いてTOKIOの夢を見た次の日(今日)に舘さんが夢に出てくる","[0,0]"
サッカー見てたら元気出たなー。犬もまだ諦めなければすみどむ参戦できる,"[0,0]"
四時すぎに目が覚めて、TV📺つけたら⚽️日本代表0-1で、前半終了を見届けて残念やな〜と寝て、起きたら逆転勝利,"[0,0]"
昨晩パパが残り6個,"[0,0]"
"推しと同じ髪色にしてた(5年前)
(推す前)(偶然の賜物)
4ブリーチからの青→ブルーシルバー
","[0,0]"
つまり来世でも会う,"[0,0]"
周囲は雪を被っているのに路面はセーフ,"[0,0]"
朝起きたら日本代表がグループリーグ1位,"[0,0]"
ホビがまだ日本にいる,"[0,0]"
メンタルがまだまだﾀﾋんでて体調に強く影響しててめちゃんこしんどいんだけど、日本がスペインに勝って予選一位通過した,"[0,0]"
今起きる,"[0,0]"
途中で起きてまたちょっと寝たけど、これは眠い。でもとても良かった！！印刷屋さんの人たちもみんな眠くてみんなホクホクしてそう、今日もバイトが楽しみ,"[0,0]"
ぽぽちゃんアドバイスで引いた結果カラコン出る,"[0,0]"
何故か目覚ましかけずに自主的に起きた,"[0,0]"
"心臓の鼓動
生死  存在という神秘

明日は
来年は
誰かが
自分がいないのかもしれないこと

生まれてきて死んでゆくこと
有限
今日","[0,0]"
ブレグジットしかりニュースで,"[0,0]"
"(｡･д･)ﾉｵﾊﾖｰ♪
そうなんだよ😆😆😆
スペイン、ドイツいるグループなのに日本が1位通過","[0,0]"
起きたら日本勝利,"[0,0]"
"ちびっ子も寄ってきますよねw
なんでなんだろ。

素敵な生活✨

私は旦那様の実家がワンコのブリーダー","[0,0]"
確かに、W杯でもし日本が優勝したらM-1チャンピオンが、霞む,"[0,0]"
堂安選手が同点ゴールを決める5分前に目が覚める,"[0,0]"
そうすると自分がずーっずっととその生き方に憧れていた人が自分のボスになって、今も一緒にやってる,"[0,0]"
"おはようございます🎏
昨日堂林の契約更改、そして今朝スペインに勝つという何","[0,0]"
"ぱんっぱんですよね😳
体より顔が大きくなる","[0,0]"
チャリのハンドルが剣になる,"[0,0]"
あまり大きな声では言えないけど…コス○リカに負けたとき「これで絶対格上のス○インに勝たなきゃいけなくなったじゃん？？！！ド○ツ戦勝利→ス○イン戦勝利,"[0,0]"
サウジアラビアがグループリーグ突破していたらアジア最終予選・Bグループからベスト16が3チーム,"[0,0]"
"うぉーい！なんで今日に限って残業だったんだ！
定時ならベルギー相手に2-0リードしてた時の夢の続きがまた味わえたのに😭
しかも今回は夢で終わらなかった","[0,0]"
"福岡参戦お疲れ様でした✨
同じものを食べた","[0,0]"
今朝、起きたら日本がスペインに勝っていた。,"[0,0]"
カード2枚入りの日本代表チップス2つ買って2ペア出来る,"[0,0]"
一時コスタリカ逆転した時はまさかの2弱の方が突破か,"[0,0]"
コスタリカ戦で何時もの無能を表したかと思えば、ドイツ、スペインにはハマる,"[0,0]"
【定期】やまだちゃん！きーさんペン^.^笑ヲタでもある,"[0,0]"
上から見たら出てない,"[0,0]"
途中までコスタリカがドイツに勝ち越してスペインドイツが敗退するかもしれない,"[0,0]"
"朝弱い私が、朝3時55分に起き、日本戦を見届け、平日にも関わらず朝ごはんを作りました！
ピザトースト美味しかった(●´ω｀●)

そして いつもなら、家を出るギリギリまで準備してる私がもう準備も終えてる","[0,0]"
amebaでライブ中継を3時から見ていましたが、見事に2大会前王者のドイツに続いて3大会前王者のスペインにも勝利という劇的展開で、Ｅ組1位通過,"[0,0]"
日本がスペインとかにしたようなプレーをコスタリカがした,"[0,0]"
大変だと思われたグループEにいたけど、日本代表が最上位に立つ,"[0,0]"
"日本にどれだけ人がいる？地球にどれだけ命がある？銀河にどれだけ星がある？宇宙はどこまで広がっている？時間はいつから始まった？私は、何個目の命？
軌跡。
有限な時間の上で、宇宙があって地球があって日本があって私があって命があって、
いま、私達が出会う","[0,0]"
"700回のパス

　　　　　　を通されても

勝つ","[0,0]"
ドイツ、スペインがいる死のグループで日本が一位通過,"[0,0]"
"ブラボーーーー！！！！

そういえば4年前のワールドカップ第三戦ポーランド戦もとタイ🇹🇭で一緒に見ていた","[0,0]"
去年の今頃はM1グランプリで錦鯉が優勝,"[0,0]"
あと1P,"[0,0]"
やるやん、お杉！今週は唯一無傷,"[0,0]"
"あー、昨日回した直後だったら新菜5個とかあったからあげられたのにｗ
色々交換が成立して新菜4個、海夢4個、雫3個、ロベリア4個","[0,0]"
"それｗ
そして次はクロアチア","[0,0]"
"返信ありがとうございます
いつもメロさんの動画楽しみにしてます
メロさんと誕生日2日違い","[0,0]"
誕生日が同じ,"[0,0]"
"おはようございます☀
寝てる間に日本がスペインに勝った","[0,0]"
今度は師匠がえいみに会う,"[0,0]"
10時間,"[0,0]"
サッカー激弱国の日本がスペインに勝っちゃうというのと決勝進出,"[0,0]"
まさかのスペインに勝ってるし、ベルギー相手でもない,"[0,0]"
日本代表！スペインに勝つ,"[0,0]"
"スペインに勝ったんかーい。
ドイツに勝ってしまった","[0,0]"
同じ日当たる,"[0,0]"
ペット以外G,"[0,0]"
このグループで一位通過,"[0,0]"
まだ会ってないのに告白される,"[0,0]"
Tahiti 80×堀込高樹×シュガーベイブ,"[0,0]"
"普段こういうものにあまりアンテナを張っていないので、TLが盛り上がってきて行きたいなあと思ったときには時すでに遅しで…
 
ピンポイントで行ける日時のチケットを行けなくなった友人から譲ってもらえる","[0,0]"
アクスタくん、深澤さんだけ先に注文できたから手元にいるんだけど他の子達がまだ届かなくて、これはもうLIVEに間に合わないな…って諦めてたらまさかの発送通知が来てLIVE前日に届きそう,"[0,0]"
全てが今家にない,"[0,0]"
カズさんとは同じ歳で同じ時間に寝て同じ時間に起きてる,"[0,0]"
🌷ﾁｬﾝと🌼がお花好き,"[0,0]"
22時から人間師だけど、なんと今日はもう夕飯もお風呂も済ませた,"[0,0]"
丁度冬休み,"[0,0]"
1戦目はEmmaちゃんと野良デート！なんとそこにドラたんも遭遇する,"[0,0]"
別々にチケットを取ったのに、まさかのお友達と前後になる,"[0,0]"
まってまってまって！😂😂ツイート1分後にみてしまう,"[0,0]"
職場のシフトで、休日が全て日本の試合日に重なる,"[0,0]"
"今日の成績

3,1,4

立直者の現物きったら他の人に放銃するという流れが悪い一日だったけど、無駄ツモなしチャンタ聴牌","[0,0]"
最初の「初見です」しか見えなかった,"[0,0]"
ワイドローラー、メインサブスペすべてゴミ,"[0,0]"
18年前,"[0,0]"
自分も前シーズントレーボル使ってたんですけど、最高バトルスコアが同じ,"[0,0]"
同じマンション別宅ダブル,"[0,0]"
しかも今くれび聴いてる,"[0,0]"
寒いし思ったより雪が積もってお酒も飲んでしまったけど、少し寝てスッキリしたし、安心してください(？)朝と昼に何だかんだ問題を解いてるから少しでも勉強には携わっている,"[0,0]"
センサー2枚で安心かと思いきや、広域と小型で両方とも床置き,"[0,0]"
滅多にクレーンゲームやらない私が10回で取れた,"[0,0]"
こちらはモモンガ（みずきくん概念）✖️クロミ（みずきくんとお誕生日が同じ）,"[0,0]"
ありがとうございます！！探してない時に一番憧れてた子が出てくる,"[0,0]"
アロマンティックでアセクシャルでスキゾイドできょうだい児って、全てが人と密接に関わるのに不向きな要素,"[0,0]"
"【 Now Singing 】♬「ETERNAL WIND ～ほほえみは光る風の中～」/森口博子
作詞：西脇唯
作曲：緒里原 洋子
⇒","[0,0]"
"お疲れ様ですm(_ _)m  

これは未だに見る度に
イラってしますよ（笑）

これでリアムも天なら
周年トリプル","[0,0]"
"会場でお見送り会するよ！
トレカはクリスマスのだよん！
","[0,0]"
もらったチケット単発で2連続虹昇格,"[0,0]"
"こんばんは☺
有難うございます🙏💖
ファン感⚾では天神祭みたいな賑やかな大混雑で！しかも来てる人全員が熱心なスワローズファン","[0,0]"
